TipusCasData,MunicipiDescripcio,SexeDescripcio,TipusCasDescripcio,NumCasos
30/04/2020,BARCELONA,Home,Positiu per Test Ràpid,9
30/04/2020,L'HOSPITALET DE LLOBREGAT,Dona,Epidemiològic,1
30/04/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,8
30/04/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
30/04/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,5
30/04/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per Test Ràpid,1
30/04/2020,SANT ADRIÀ DE BESÒS,Dona,Epidemiològic,1
30/04/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
30/04/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,2
30/04/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,2
30/04/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,3
30/04/2020,SANTA COLOMA DE GRAMENET,Home,Epidemiològic,2
30/04/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
30/04/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,1
30/04/2021,BADALONA,Dona,Epidemiològic,1
30/04/2021,BADALONA,Dona,Positiu PCR,11
30/04/2021,BADALONA,Dona,Positiu TAR,13
30/04/2021,BADALONA,Dona,Positiu per ELISA,2
30/04/2021,BADALONA,Dona,Positiu per Test Ràpid,1
30/04/2021,BADALONA,Home,Positiu PCR,15
30/04/2021,BADALONA,Home,Positiu TAR,3
30/04/2021,BADALONA,Home,Positiu per ELISA,1
30/04/2021,BARCELONA,Dona,PCR probable,3
30/04/2021,BARCELONA,Dona,Positiu PCR,104
30/04/2021,BARCELONA,Dona,Positiu TAR,52
30/04/2021,BARCELONA,Dona,Positiu per ELISA,9
30/04/2021,BARCELONA,Dona,Positiu per Test Ràpid,3
30/04/2021,BARCELONA,Home,Positiu PCR,79
30/04/2021,BARCELONA,Home,Positiu TAR,49
30/04/2021,BARCELONA,Home,Positiu per ELISA,11
30/04/2021,BARCELONA,Home,Positiu per Test Ràpid,4
30/04/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,13
30/04/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,4
30/04/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,2
30/04/2021,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
30/04/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,7
30/04/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,5
30/04/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
30/04/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,3
30/04/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,1
30/04/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,3
30/04/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,2
30/04/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,3
30/04/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,4
30/04/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,1
30/04/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,3
30/04/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,7
30/04/2022,BADALONA,Dona,Positiu PCR,6
30/04/2022,BADALONA,Dona,Positiu TAR,12
30/04/2022,BADALONA,Home,Positiu PCR,4
30/04/2022,BADALONA,Home,Positiu TAR,7
30/04/2022,BARCELONA,Dona,Positiu PCR,35
30/04/2022,BARCELONA,Dona,Positiu TAR,108
30/04/2022,BARCELONA,Home,Positiu PCR,25
30/04/2022,BARCELONA,Home,Positiu TAR,91
30/04/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,2
30/04/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,10
30/04/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,4
30/04/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,10
30/04/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,1
30/04/2022,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,3
30/04/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,2
30/04/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,8
30/05/2020,BADALONA,Dona,Positiu per ELISA,1
30/05/2020,BADALONA,Home,PCR probable,1
30/05/2020,BADALONA,Home,Positiu per ELISA,3
30/05/2020,BARCELONA,Dona,PCR probable,7
30/05/2020,BARCELONA,Dona,Positiu PCR,28
30/05/2020,BARCELONA,Dona,Positiu per ELISA,32
30/05/2020,BARCELONA,Home,PCR probable,2
30/05/2020,BARCELONA,Home,Positiu PCR,11
30/05/2020,BARCELONA,Home,Positiu per ELISA,20
30/05/2020,BARCELONA,Home,Positiu per Test Ràpid,2
30/05/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
30/05/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,3
30/05/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,2
30/05/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,2
30/05/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,1
30/05/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,2
30/05/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,2
30/05/2021,BADALONA,Dona,Positiu TAR,2
30/05/2021,BADALONA,Home,Positiu per ELISA,1
30/05/2021,BARCELONA,Dona,Positiu PCR,7
30/05/2021,BARCELONA,Dona,Positiu TAR,17
30/05/2021,BARCELONA,Home,Positiu PCR,11
30/05/2021,BARCELONA,Home,Positiu TAR,10
30/05/2021,BARCELONA,Home,Positiu per ELISA,1
30/05/2021,BARCELONA,Home,Positiu per Test Ràpid,1
30/05/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,2
30/05/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,3
30/05/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,2
30/05/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
30/05/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,1
30/05/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,2
30/05/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,1
30/05/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,2
30/05/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
30/05/2022,BADALONA,Dona,Positiu PCR,6
30/05/2022,BADALONA,Dona,Positiu TAR,17
30/05/2022,BADALONA,Home,Positiu PCR,6
30/05/2022,BADALONA,Home,Positiu TAR,16
30/05/2022,BADALONA,Home,Positiu per ELISA,1
30/05/2022,BARCELONA,Dona,Positiu PCR,93
30/05/2022,BARCELONA,Dona,Positiu TAR,353
30/05/2022,BARCELONA,Dona,Positiu per ELISA,1
30/05/2022,BARCELONA,Dona,Positiu per Test Ràpid,1
30/05/2022,BARCELONA,Home,Positiu PCR,73
30/05/2022,BARCELONA,Home,Positiu TAR,206
30/05/2022,BARCELONA,Home,Positiu per ELISA,1
30/05/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,13
30/05/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,44
30/05/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,9
30/05/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,22
30/05/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
30/05/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,4
30/05/2022,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,1
30/05/2022,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,3
30/05/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,5
30/05/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,21
30/05/2022,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,5
30/05/2022,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,17
30/06/2020,BADALONA,Dona,Positiu per ELISA,4
30/06/2020,BADALONA,Home,Positiu PCR,1
30/06/2020,BADALONA,Home,Positiu per ELISA,2
30/06/2020,BADALONA,Home,Positiu per Test Ràpid,1
30/06/2020,BARCELONA,Dona,PCR probable,1
30/06/2020,BARCELONA,Dona,Positiu PCR,14
30/06/2020,BARCELONA,Dona,Positiu per ELISA,37
30/06/2020,BARCELONA,Dona,Positiu per Test Ràpid,22
30/06/2020,BARCELONA,Home,Positiu PCR,14
30/06/2020,BARCELONA,Home,Positiu per ELISA,29
30/06/2020,BARCELONA,Home,Positiu per Test Ràpid,20
30/06/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,5
30/06/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per Test Ràpid,1
30/06/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,8
30/06/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,2
30/06/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
30/06/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,1
30/06/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
30/06/2021,BADALONA,Dona,PCR probable,1
30/06/2021,BADALONA,Dona,Positiu PCR,36
30/06/2021,BADALONA,Dona,Positiu TAR,64
30/06/2021,BADALONA,Dona,Positiu per ELISA,2
30/06/2021,BADALONA,Home,PCR probable,1
30/06/2021,BADALONA,Home,Positiu PCR,43
30/06/2021,BADALONA,Home,Positiu TAR,66
30/06/2021,BADALONA,Home,Positiu per ELISA,1
30/06/2021,BARCELONA,Dona,Positiu PCR,418
30/06/2021,BARCELONA,Dona,Positiu TAR,555
30/06/2021,BARCELONA,Dona,Positiu per ELISA,7
30/06/2021,BARCELONA,Dona,Positiu per Test Ràpid,1
30/06/2021,BARCELONA,Home,PCR probable,1
30/06/2021,BARCELONA,Home,Positiu PCR,409
30/06/2021,BARCELONA,Home,Positiu TAR,687
30/06/2021,BARCELONA,Home,Positiu per ELISA,4
30/06/2021,BARCELONA,Home,Positiu per Test Ràpid,1
30/06/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,29
30/06/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,39
30/06/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per Test Ràpid,1
30/06/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,43
30/06/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,56
30/06/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,8
30/06/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,9
30/06/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,1
30/06/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,4
30/06/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,7
30/06/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,16
30/06/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,24
30/06/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,18
30/06/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,22
30/06/2022,BADALONA,Dona,Positiu PCR,15
30/06/2022,BADALONA,Dona,Positiu TAR,46
30/06/2022,BADALONA,Home,Positiu PCR,9
30/06/2022,BADALONA,Home,Positiu TAR,35
30/06/2022,BARCELONA,Dona,Positiu PCR,105
30/06/2022,BARCELONA,Dona,Positiu TAR,366
30/06/2022,BARCELONA,Dona,Positiu per ELISA,1
30/06/2022,BARCELONA,Dona,Positiu per Test Ràpid,1
30/06/2022,BARCELONA,Home,Positiu PCR,64
30/06/2022,BARCELONA,Home,Positiu TAR,248
30/06/2022,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
30/06/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,14
30/06/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,68
30/06/2022,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
30/06/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,13
30/06/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,41
30/06/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,2
30/06/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,5
30/06/2022,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,7
30/06/2022,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,1
30/06/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,6
30/06/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,19
30/06/2022,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,4
30/06/2022,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,25
30/07/2020,BADALONA,Dona,PCR probable,1
30/07/2020,BADALONA,Dona,Positiu PCR,13
30/07/2020,BADALONA,Dona,Positiu per ELISA,8
30/07/2020,BADALONA,Home,Positiu PCR,15
30/07/2020,BADALONA,Home,Positiu per ELISA,10
30/07/2020,BARCELONA,Dona,PCR probable,5
30/07/2020,BARCELONA,Dona,Positiu PCR,182
30/07/2020,BARCELONA,Dona,Positiu per ELISA,27
30/07/2020,BARCELONA,Dona,Positiu per Test Ràpid,20
30/07/2020,BARCELONA,Home,PCR probable,1
30/07/2020,BARCELONA,Home,Positiu PCR,148
30/07/2020,BARCELONA,Home,Positiu per ELISA,28
30/07/2020,BARCELONA,Home,Positiu per Test Ràpid,11
30/07/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,76
30/07/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,5
30/07/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,2
30/07/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,66
30/07/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
30/07/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,3
30/07/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,3
30/07/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,7
30/07/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,2
30/07/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,16
30/07/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,3
30/07/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per Test Ràpid,2
30/07/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,15
30/07/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per Test Ràpid,5
30/07/2021,BADALONA,Dona,PCR probable,1
30/07/2021,BADALONA,Dona,Positiu PCR,30
30/07/2021,BADALONA,Dona,Positiu TAR,21
30/07/2021,BADALONA,Dona,Positiu per ELISA,1
30/07/2021,BADALONA,Home,Positiu PCR,31
30/07/2021,BADALONA,Home,Positiu TAR,25
30/07/2021,BARCELONA,Dona,PCR probable,2
30/07/2021,BARCELONA,Dona,Positiu PCR,161
30/07/2021,BARCELONA,Dona,Positiu TAR,259
30/07/2021,BARCELONA,Dona,Positiu per ELISA,5
30/07/2021,BARCELONA,Dona,Positiu per Test Ràpid,3
30/07/2021,BARCELONA,Home,Positiu PCR,159
30/07/2021,BARCELONA,Home,Positiu TAR,241
30/07/2021,BARCELONA,Home,Positiu per ELISA,5
30/07/2021,BARCELONA,Home,Positiu per Test Ràpid,1
30/07/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,48
30/07/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,46
30/07/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,26
30/07/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,46
30/07/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,6
30/07/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,10
30/07/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,6
30/07/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,6
30/07/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,11
30/07/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,24
30/07/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,10
30/07/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,32
30/08/2020,BADALONA,Dona,Positiu PCR,13
30/08/2020,BADALONA,Dona,Positiu per ELISA,9
30/08/2020,BADALONA,Home,Positiu PCR,10
30/08/2020,BADALONA,Home,Positiu per ELISA,3
30/08/2020,BARCELONA,Dona,PCR probable,2
30/08/2020,BARCELONA,Dona,Positiu PCR,61
30/08/2020,BARCELONA,Dona,Positiu per ELISA,15
30/08/2020,BARCELONA,Home,PCR probable,1
30/08/2020,BARCELONA,Home,Positiu PCR,38
30/08/2020,BARCELONA,Home,Positiu per ELISA,7
30/08/2020,BARCELONA,Home,Positiu per Test Ràpid,1
30/08/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,2
30/08/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,8
30/08/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,6
30/08/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
30/08/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,2
30/08/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,1
30/08/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,9
30/08/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
30/08/2021,BADALONA,Dona,Positiu PCR,9
30/08/2021,BADALONA,Dona,Positiu TAR,1
30/08/2021,BADALONA,Home,Positiu PCR,6
30/08/2021,BADALONA,Home,Positiu TAR,6
30/08/2021,BARCELONA,Dona,Positiu PCR,40
30/08/2021,BARCELONA,Dona,Positiu TAR,66
30/08/2021,BARCELONA,Dona,Positiu per ELISA,2
30/08/2021,BARCELONA,Home,Positiu PCR,25
30/08/2021,BARCELONA,Home,Positiu TAR,58
30/08/2021,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
30/08/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,15
30/08/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,9
30/08/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per Test Ràpid,1
30/08/2021,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
30/08/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,7
30/08/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,10
30/08/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
30/08/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
30/08/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,2
30/08/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,2
30/08/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,1
30/08/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,8
30/08/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,10
30/08/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,7
30/08/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,5
30/08/2021,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,1
30/09/2020,BADALONA,Dona,Positiu PCR,29
30/09/2020,BADALONA,Dona,Positiu per ELISA,1
30/09/2020,BADALONA,Dona,Positiu per Test Ràpid,1
30/09/2020,BADALONA,Home,Positiu PCR,37
30/09/2020,BADALONA,Home,Positiu per ELISA,1
30/09/2020,BARCELONA,Dona,PCR probable,2
30/09/2020,BARCELONA,Dona,Positiu PCR,178
30/09/2020,BARCELONA,Dona,Positiu TAR,2
30/09/2020,BARCELONA,Dona,Positiu per ELISA,11
30/09/2020,BARCELONA,Dona,Positiu per Test Ràpid,1
30/09/2020,BARCELONA,Home,Positiu PCR,151
30/09/2020,BARCELONA,Home,Positiu per ELISA,17
30/09/2020,BARCELONA,Home,Positiu per Test Ràpid,3
30/09/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,2
30/09/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,38
30/09/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,1
30/09/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per Test Ràpid,2
30/09/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,3
30/09/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,33
30/09/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,2
30/09/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,3
30/09/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,1
30/09/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,1
30/09/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,10
30/09/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per Test Ràpid,1
30/09/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,17
30/09/2021,BADALONA,Dona,Positiu PCR,2
30/09/2021,BADALONA,Dona,Positiu TAR,1
30/09/2021,BADALONA,Home,Positiu PCR,3
30/09/2021,BADALONA,Home,Positiu TAR,2
30/09/2021,BARCELONA,Dona,PCR probable,1
30/09/2021,BARCELONA,Dona,Positiu PCR,16
30/09/2021,BARCELONA,Dona,Positiu TAR,23
30/09/2021,BARCELONA,Dona,Positiu per ELISA,5
30/09/2021,BARCELONA,Dona,Positiu per Test Ràpid,1
30/09/2021,BARCELONA,Home,Positiu PCR,13
30/09/2021,BARCELONA,Home,Positiu TAR,14
30/09/2021,BARCELONA,Home,Positiu per ELISA,3
30/09/2021,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,2
30/09/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,2
30/09/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,1
30/09/2021,SANT ADRIÀ DE BESÒS,Home,PCR probable,1
30/09/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,1
30/10/2020,BADALONA,Dona,PCR probable,1
30/10/2020,BADALONA,Dona,Positiu PCR,35
30/10/2020,BADALONA,Dona,Positiu TAR,19
30/10/2020,BADALONA,Dona,Positiu per ELISA,17
30/10/2020,BADALONA,Home,PCR probable,2
30/10/2020,BADALONA,Home,Positiu PCR,55
30/10/2020,BADALONA,Home,Positiu TAR,13
30/10/2020,BADALONA,Home,Positiu per ELISA,8
30/10/2020,BARCELONA,Dona,PCR probable,6
30/10/2020,BARCELONA,Dona,Positiu PCR,276
30/10/2020,BARCELONA,Dona,Positiu TAR,275
30/10/2020,BARCELONA,Dona,Positiu per ELISA,119
30/10/2020,BARCELONA,Dona,Positiu per Test Ràpid,1
30/10/2020,BARCELONA,Home,Epidemiològic,1
30/10/2020,BARCELONA,Home,PCR probable,9
30/10/2020,BARCELONA,Home,Positiu PCR,246
30/10/2020,BARCELONA,Home,Positiu TAR,211
30/10/2020,BARCELONA,Home,Positiu per ELISA,77
30/10/2020,BARCELONA,Home,Positiu per Test Ràpid,4
30/10/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,4
30/10/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,100
30/10/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,22
30/10/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,7
30/10/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,3
30/10/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,80
30/10/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,14
30/10/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,8
30/10/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,5
30/10/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,8
30/10/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,4
30/10/2020,SANT ADRIÀ DE BESÒS,Home,PCR probable,1
30/10/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,16
30/10/2020,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,7
30/10/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,1
30/10/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,36
30/10/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,19
30/10/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,5
30/10/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,23
30/10/2020,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,12
30/10/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,5
30/10/2021,BADALONA,Home,Positiu PCR,2
30/10/2021,BARCELONA,Dona,Positiu PCR,5
30/10/2021,BARCELONA,Dona,Positiu TAR,8
30/10/2021,BARCELONA,Home,Positiu PCR,9
30/10/2021,BARCELONA,Home,Positiu TAR,9
30/10/2021,BARCELONA,Home,Positiu per ELISA,1
30/10/2021,BARCELONA,Home,Positiu per Test Ràpid,1
30/10/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,1
30/10/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,1
30/10/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,1
30/10/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,1
30/11/2020,BADALONA,Dona,Epidemiològic,1
30/11/2020,BADALONA,Dona,Positiu PCR,7
30/11/2020,BADALONA,Dona,Positiu TAR,10
30/11/2020,BADALONA,Dona,Positiu per ELISA,5
30/11/2020,BADALONA,Home,Positiu PCR,11
30/11/2020,BADALONA,Home,Positiu TAR,7
30/11/2020,BADALONA,Home,Positiu per ELISA,5
30/11/2020,BARCELONA,Dona,PCR probable,3
30/11/2020,BARCELONA,Dona,Positiu PCR,75
30/11/2020,BARCELONA,Dona,Positiu TAR,99
30/11/2020,BARCELONA,Dona,Positiu per ELISA,28
30/11/2020,BARCELONA,Dona,Positiu per Test Ràpid,1
30/11/2020,BARCELONA,Home,PCR probable,3
30/11/2020,BARCELONA,Home,Positiu PCR,59
30/11/2020,BARCELONA,Home,Positiu TAR,89
30/11/2020,BARCELONA,Home,Positiu per ELISA,20
30/11/2020,BARCELONA,Home,Positiu per Test Ràpid,2
30/11/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,24
30/11/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,11
30/11/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,1
30/11/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
30/11/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,16
30/11/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,12
30/11/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,3
30/11/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,4
